2026-03-21 13:43:24 [info     ] sqlite_store.opening           path=data\eval_events.db
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=757 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=758 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=759 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=760 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=761 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=762 type=MemoryEntryCreated
2026-03-21 13:44:33 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=763 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=764 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=765 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=766 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=767 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=768 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=769 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=770 type=MemoryExtractionCompleted
2026-03-21 13:44:33 [info     ] memory_extraction.complete     colony_id=colony-a337c23f entries_emitted=8 entries_extracted=8
2026-03-21 13:44:34 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:34 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:34 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:35 [info     ] workspace.execute              command='ls -la markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:35 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:36 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:37 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:37 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:37 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:38 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:39 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:40 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:40 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py markdown_parser/parser.py markdown_parser/test_parser.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:41 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:41 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:42 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=771 type=AgentTurnCompleted
2026-03-21 13:44:42 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=772 type=TokensConsumed
2026-03-21 13:44:42 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=2 selected=llama-cpp/gpt-4
2026-03-21 13:44:42 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=773 type=AgentTurnStarted
2026-03-21 13:44:42 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:42 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:42 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=774 type=AgentTurnCompleted
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=775 type=TokensConsumed
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=776 type=PhaseEntered
2026-03-21 13:44:43 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=777 type=RoundCompleted
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=778 type=RoundStarted
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=779 type=ColonyChatMessage
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=780 type=PhaseEntered
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=781 type=PhaseEntered
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=782 type=PhaseEntered
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=783 type=PhaseEntered
2026-03-21 13:44:43 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:44:43 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=3 selected=llama-cpp/gpt-4
2026-03-21 13:44:43 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=784 type=AgentTurnStarted
2026-03-21 13:44:43 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:43 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:44 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:44 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:45 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:45 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:45 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:46 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:46 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:47 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:47 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:47 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:48 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:48 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:49 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:49 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:49 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:50 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:50 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:51 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py markdown_parser/parser.py markdown_parser/test_parser.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:51 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:52 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=785 type=AgentTurnCompleted
2026-03-21 13:44:52 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=786 type=TokensConsumed
2026-03-21 13:44:52 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=3 selected=llama-cpp/gpt-4
2026-03-21 13:44:52 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=787 type=AgentTurnStarted
2026-03-21 13:44:52 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:52 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:52 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=788 type=AgentTurnCompleted
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=789 type=TokensConsumed
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=790 type=PhaseEntered
2026-03-21 13:44:54 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=791 type=ColonyChatMessage
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=792 type=RoundCompleted
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=793 type=RoundStarted
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=794 type=ColonyChatMessage
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=795 type=PhaseEntered
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=796 type=PhaseEntered
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=797 type=PhaseEntered
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=798 type=PhaseEntered
2026-03-21 13:44:54 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:44:54 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=4 selected=llama-cpp/gpt-4
2026-03-21 13:44:54 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=799 type=AgentTurnStarted
2026-03-21 13:44:54 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:54 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:54 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:54 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:55 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:55 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:55 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:56 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:57 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:57 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:57 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:58 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:58 [info     ] workspace.execute              command='ls -la markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:59 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py markdown_parser/parser.py markdown_parser/test_parser.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:59 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:59 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:00 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:00 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:01 [info     ] workspace.execute              command='ls -la markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:01 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:02 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:02 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:03 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=800 type=AgentTurnCompleted
2026-03-21 13:45:03 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=801 type=TokensConsumed
2026-03-21 13:45:03 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=4 selected=llama-cpp/gpt-4
2026-03-21 13:45:03 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=802 type=AgentTurnStarted
2026-03-21 13:45:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:45:03 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:45:03 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=803 type=AgentTurnCompleted
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=804 type=TokensConsumed
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=805 type=PhaseEntered
2026-03-21 13:45:04 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=806 type=ColonyChatMessage
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=807 type=ColonyChatMessage
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=808 type=RoundCompleted
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=809 type=RoundStarted
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=810 type=ColonyChatMessage
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=811 type=PhaseEntered
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=812 type=PhaseEntered
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=813 type=PhaseEntered
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=814 type=PhaseEntered
