2026-03-21 13:25:13 [info     ] sqlite_store.opening           path=data\eval_events.db
2026-03-21 13:26:30 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:30 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:30 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=495 type=KnowledgeAccessRecorded
2026-03-21 13:26:30 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:31 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=0 top_k=5
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=496 type=KnowledgeAccessRecorded
2026-03-21 13:26:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=497 type=KnowledgeAccessRecorded
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=0 top_k=5
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:33 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=498 type=KnowledgeAccessRecorded
2026-03-21 13:26:33 [info     ] workspace.execute              command='mkdir -p markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:33 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=0 top_k=5
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:34 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:34 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=499 type=KnowledgeAccessRecorded
2026-03-21 13:26:35 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py markdown_parser/parser.py markdown_parser/test_parser.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:35 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py markdown_parser/parser.py markdown_parser/test_parser.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=500 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=501 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=502 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=503 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=504 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=505 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=506 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=507 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=508 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=509 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=510 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=511 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=512 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=513 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=514 type=MemoryEntryCreated
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=515 type=MemoryEntryStatusChanged
2026-03-21 13:26:37 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:37 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:26:37 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-c2be91c0 seq=516 type=MemoryExtractionCompleted
2026-03-21 13:26:37 [info     ] memory_extraction.complete     colony_id=colony-c2be91c0 entries_emitted=8 entries_extracted=8
2026-03-21 13:26:56 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:57 [debug    ] qdrant.upserted                collection=scratch_colony-7f3f99be count=1 hybrid=True
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=1 top_k=5
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:57 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:57 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=517 type=KnowledgeAccessRecorded
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=1 top_k=5
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:58 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:58 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=518 type=KnowledgeAccessRecorded
2026-03-21 13:26:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:58 [debug    ] qdrant.upserted                collection=scratch_colony-7f3f99be count=1 hybrid=True
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=2 top_k=5
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:26:59 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:26:59 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=519 type=KnowledgeAccessRecorded
2026-03-21 13:26:59 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:26:59 [debug    ] qdrant.upserted                collection=scratch_colony-7f3f99be count=1 hybrid=True
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:00 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=1 top_k=1
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:00 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=1
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:00 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=2
2026-03-21 13:27:00 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=520 type=KnowledgeAccessRecorded
2026-03-21 13:27:00 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:27:00 [debug    ] qdrant.upserted                collection=scratch_colony-7f3f99be count=1 hybrid=True
2026-03-21 13:27:01 [info     ] workspace.execute              command='mkdir -p markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=4 top_k=5
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:27:02 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=521 type=KnowledgeAccessRecorded
2026-03-21 13:27:02 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=522 type=AgentTurnCompleted
2026-03-21 13:27:02 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=523 type=TokensConsumed
2026-03-21 13:27:02 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=1 selected=llama-cpp/gpt-4
2026-03-21 13:27:02 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=524 type=AgentTurnStarted
2026-03-21 13:27:02 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:02 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:27:03 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=4 top_k=5
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:27:03 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=525 type=KnowledgeAccessRecorded
2026-03-21 13:27:03 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:03 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=5
2026-03-21 13:27:03 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=526 type=KnowledgeAccessRecorded
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=527 type=KnowledgeAccessRecorded
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=528 type=AgentTurnCompleted
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=529 type=TokensConsumed
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=530 type=PhaseEntered
2026-03-21 13:27:04 [debug    ] qwen3_embed.ok                 count=2 dim=1024 is_query=False
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=531 type=RoundCompleted
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=532 type=RoundStarted
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=533 type=ColonyChatMessage
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=534 type=PhaseEntered
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=535 type=PhaseEntered
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=536 type=PhaseEntered
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=537 type=PhaseEntered
2026-03-21 13:27:04 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:27:04 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=2 selected=llama-cpp/gpt-4
2026-03-21 13:27:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=538 type=AgentTurnStarted
2026-03-21 13:27:04 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:04 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=4 top_k=5
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=5
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:05 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=10
2026-03-21 13:27:05 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-2ecca940e9da/seq-smoke-scaffold-2ecca940e9da/colony-7f3f99be seq=539 type=KnowledgeAccessRecorded
2026-03-21 13:27:05 [info     ] workspace.execute              command='mkdir -p markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-2ecca940e9da\files
2026-03-21 13:27:06 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:06 [debug    ] qdrant.hybrid_search           collection=scratch_colony-7f3f99be hits=1 top_k=1
2026-03-21 13:27:06 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:06 [debug    ] qdrant.hybrid_search           collection=seq-smoke-scaffold-2ecca940e9da hits=0 top_k=1
2026-03-21 13:27:06 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:06 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:27:06 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
